Date Time,Ghost Number,Maze Number,Time Taken,Survived,Hanged,Died,Comments
Execution Started Process 61 to 71
10/13/22 19:33:13,61,1,7.29355001449585,4,0,96
10/13/22 19:33:20,66,1,7.485367059707642,3,0,97
10/13/22 19:33:27,71,1,7.200614929199219,1,0,99
