Execution Started Process 1 -- 10 mazes --10 sims
10/14/22 11:51:42,1,50,2322.1422867774963,10,0,0
Execution Started Process 1 -- 10 mazes --10 sims
10/14/22 13:24:58,1,50,1579.5484850406647,10,0,0
