Execution Started Process 31 -- 10 mazes --10 sims 
10/14/22 12:22:44,31,50,4184.161452770233,0,6,4
Execution Started Process 31 -- 10 mazes --10 sims 
10/14/22 13:44:15,31,50,2736.364231109619,0,6,4
